Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
2412090,City of Tracy,Civil,San Joaquin County,California,Tracy,19,37.7267164,-121.4522292,None,3/11/2008,80238,C1,null,null,06077,06
2412093,City of Trinidad,Civil,Humboldt County,California,Trinidad,21,41.0578413,-124.1431618,None,3/11/2008,80448,C1,null,null,06023,06
2412107,City of Tulare,Civil,Tulare County,California,Tulare,88,36.200056,-119.3399796,None,3/11/2008,80644,C1,null,null,06107,06
2412108,City of Tulelake,Civil,Siskiyou County,California,Tulelake,1230,41.9532938,-121.4752206,None,3/11/2008,80686,C1,null,null,06093,06
2412114,City of Turlock,Civil,Stanislaus County,California,Denair,31,37.5052997,-120.8590517,None,3/11/2008,80812,C1,null,null,06099,06
2412117,City of Tustin,Civil,Orange County,California,Tustin,29,33.7309227,-117.8105942,None,3/11/2008,80854,C1,null,null,06059,06
2412119,City of Twentynine Palms,Civil,San Bernardino County,California,Twentynine Palms,646,34.147819,-116.0659629,None,3/11/2008,80994,C1,null,null,06071,06
2412125,City of Ukiah,Civil,Mendocino County,California,Ukiah,196,39.1463283,-123.2105504,None,3/11/2008,81134,C1,null,null,06045,06
2412130,City of Union City,Civil,Alameda County,California,Newark,28,37.6027549,-122.0188272,None,3/11/2008,81204,C1,null,null,06001,06
2412137,City of Upland,Civil,San Bernardino County,California,Ontario,448,34.1178226,-117.6603981,None,3/11/2008,81344,C1,null,null,06071,06
2412139,City of Vacaville,Civil,Solano County,California,Elmira,45,38.358679,-121.9673363,None,3/11/2008,81554,C1,null,null,06095,06
2412142,City of Vallejo,Civil,Solano County,California,Mare Island,24,38.1070683,-122.2627505,None,3/11/2008,81666,C1,null,null,06095,06
2412150,City of Vernon,Civil,Los Angeles County,California,Los Angeles,58,34.0018938,-118.2105791,None,3/11/2008,82422,C1,null,null,06037,06
2412156,City of Victorville,Civil,San Bernardino County,California,Victorville,900,34.5277255,-117.3536197,None,3/11/2008,82590,C1,null,null,06071,06
2412158,City of Villa Park,Civil,Orange County,California,Orange,110,33.8180684,-117.8102874,None,3/11/2008,82744,C1,null,null,06059,06
2412160,City of Visalia,Civil,Tulare County,California,Visalia,97,36.327622,-119.3268539,None,3/11/2008,82954,C1,null,null,06107,06
2412161,City of Vista,Civil,San Diego County,California,San Marcos,133,33.1896885,-117.2385804,None,3/11/2008,82996,C1,null,null,06073,06
2412173,City of Walnut,Civil,Los Angeles County,California,San Dimas,209,34.0334291,-117.8593214,None,3/11/2008,83332,C1,null,null,06037,06
2412174,City of Walnut Creek,Civil,Contra Costa County,California,Walnut Creek,62,37.9024318,-122.0398488,None,3/11/2008,83346,C1,null,null,06013,06
2412185,City of Wasco,Civil,Kern County,California,Wasco,95,35.5937828,-119.3671019,None,3/11/2008,83542,C1,null,null,06029,06
2412192,City of Waterford,Civil,Stanislaus County,California,Waterford,53,37.6428626,-120.7553312,None,3/11/2008,83612,C1,null,null,06099,06
2412194,City of Watsonville,Civil,Santa Cruz County,California,Watsonville West,24,36.9216967,-121.77099,None,3/11/2008,83668,C1,null,null,06087,06
2412201,City of Weed,Civil,Siskiyou County,California,Weed,1082,41.4127591,-122.3816225,None,3/11/2008,83850,C1,null,null,06093,06
2412219,City of West Covina,Civil,Los Angeles County,California,Baldwin Park,136,34.0554365,-117.9112872,None,3/11/2008,84200,C1,null,null,06037,06
2412221,City of West Hollywood,Civil,Los Angeles County,California,Hollywood,71,34.0882672,-118.3718307,None,3/11/2008,84410,C1,null,null,06037,06
2412228,City of West Sacramento,Civil,Yolo County,California,Sacramento West,4,38.5556694,-121.5504391,None,3/11/2008,84816,C1,null,null,06113,06
2412235,City of Westlake Village,Civil,Los Angeles County,California,Thousand Oaks,269,34.1369073,-118.822032,None,3/11/2008,84438,C1,null,null,06037,06
2412236,City of Westminster,Civil,Orange County,California,Anaheim,10,33.7522907,-117.9938727,None,3/11/2008,84550,C1,null,null,06059,06
2412239,City of Westmorland,Civil,Imperial County,California,Westmorland East,-50,33.0389221,-115.6223136,None,3/11/2008,84606,C1,null,null,06025,06
2412249,City of Wheatland,Civil,Yuba County,California,Wheatland,31,39.0287462,-121.3900078,None,3/11/2008,85012,C1,null,null,06115,06
2412260,City of Whittier,Civil,Los Angeles County,California,Whittier,111,33.9678183,-118.0187936,None,3/11/2008,85292,C1,null,null,06037,06
2497148,City of Wildomar,Civil,Riverside County,California,Wildomar,460,33.61728,-117.2583114,None,9/9/2008,85446,C1,null,null,06065,06
2412268,City of Williams,Civil,Colusa County,California,Williams,25,39.1497816,-122.1389715,None,3/11/2008,85586,C1,null,null,06011,06
2412270,City of Willits,Civil,Mendocino County,California,Willits,418,39.4049439,-123.3495411,None,3/11/2008,85600,C1,null,null,06045,06
2412272,City of Willows,Civil,Glenn County,California,Willows,40,39.5149044,-122.199477,None,3/11/2008,85684,C1,null,null,06021,06
2412288,City of Winters,Civil,Yolo County,California,Winters,41,38.5319797,-121.9781405,None,3/11/2008,86034,C1,null,null,06113,06
2412299,City of Woodlake,Civil,Tulare County,California,Woodlake,134,36.4130589,-119.1005353,None,3/11/2008,86300,C1,null,null,06107,06
2412300,City of Woodland,Civil,Yolo County,California,Woodland,13,38.6711589,-121.7500471,None,3/11/2008,86328,C1,null,null,06113,06
2412321,City of Yorba Linda,Civil,Orange County,California,Yorba Linda,169,33.8890072,-117.7712991,None,3/11/2008,86832,C1,null,null,06059,06
2412323,City of Yountville,Civil,Napa County,California,Yountville,45,38.3963774,-122.367066,None,3/11/2008,86930,C1,null,null,06055,06
2412324,City of Yreka,Civil,Siskiyou County,California,Yreka,804,41.7292557,-122.6311481,None,3/11/2008,86944,C1,null,null,06093,06
2412325,City of Yuba City,Civil,Sutter County,California,Sutter,17,39.1347656,-121.6381333,None,3/11/2008,86972,C1,null,null,06101,06
2412326,City of Yucaipa,Civil,San Bernardino County,California,Yucaipa,800,34.033581,-117.042896,None,3/11/2008,87042,C1,null,null,06071,06
856911,Clarke Mining District,Civil,Clark County,Nevada,Desert,836,35.5980382,-115.3699929,None,10/1/1991,null,null,null,null,32003,32
1935054,Clarksburg Division,Civil,Yolo County,California,Clarksburg,2,38.3970792,-121.6055683,None,9/26/2001,90500,Z5,null,null,06113,06
2583190,Clearlake Division,Civil,Lake County,California,Lower Lake,614,38.9780658,-122.5645152,None,3/31/2010,90503,Z5,null,null,06033,06
2583191,Clearlake Riviera Division,Civil,Lake County,California,Clearlake Highlands,587,38.9634569,-122.7449021,None,3/31/2010,90505,Z5,null,null,06033,06
1935055,Cloverdale-Geyserville Division,Civil,Sonoma County,California,Geyserville,252,38.744685,-122.894787,None,9/26/2001,90510,Z5,null,null,06097,06
1935056,Coachella Valley Division,Civil,Riverside County,California,Mecca,-51,33.5856698,-116.0788812,None,9/26/2001,90520,Z5,null,null,06065,06
1935057,Coalinga Division,Civil,Fresno County,California,Alcalde Hills,265,36.1987142,-120.4046695,None,9/26/2001,90530,Z5,null,null,06019,06
2583193,Cobb Division,Civil,Lake County,California,The Geysers,816,38.8716881,-122.7707884,None,3/31/2010,null,null,null,null,06033,06
276284,Cold Springs Rancheria,Civil,Fresno County,California,Trimmer,495,36.9715857,-119.3242323,None,9/1/1992,0720R,D2,null,null,06019,06
1935059,Colfax-Monumental Ridge Division,Civil,Placer County,California,Cisco Grove,1973,39.2693897,-120.5358795,None,9/26/2001,90548,Z5,null,null,06061,06
221376,Collayomi,Civil,Lake County,California,Middletown,350,38.7507375,-122.5994291,None,1/19/1981,null,null,null,null,06033,06
22753,Colorado River Indian Reservation,Civil,La Paz County,Arizona,Poston,97,33.9317097,-114.3886469,None,6/27/1984,0735R,D2,null,null,04012,04
233703,Colusa,Civil,Colusa County,California,Colusa,16,39.2271116,-122.0413628,None,1/19/1981,null,null,null,null,06011,06
1675902,Colusa County,Civil,Colusa County,California,Williams,36,39.1775731,-122.2370296,None,3/20/1996,99011,H1,null,null,06011,06
2418877,Colusa Rancheria,Civil,Colusa County,California,Moulton Weir,19,39.2534569,-122.0243809,None,4/11/2008,0750R,D2,null,null,06011,06
1935060,Compton Division,Civil,Los Angeles County,California,Long Beach,50,33.8696186,-118.2428431,None,9/26/2001,90560,Z5,null,null,06037,06
1675903,Contra Costa County,Civil,Contra Costa County,California,Clayton,339,37.9234131,-121.9510346,None,3/20/1996,99013,H1,null,null,06013,06
1935061,Corcoran Division,Civil,Kings County,California,Corcoran,62,36.1015879,-119.5721903,None,9/26/2001,90570,Z5,null,null,06031,06
1935062,Corning Division,Civil,Tehama County,California,Corning,76,39.8860861,-122.1713368,None,9/26/2001,90580,Z5,null,null,06103,06
1935063,Corona Division,Civil,Riverside County,California,Corona South,211,33.867967,-117.546976,None,9/26/2001,90590,Z5,null,null,06065,06
270605,Corral De Piedra,Civil,San Luis Obispo County,California,Arroyo Grande NE,92,35.1963642,-120.5748905,None,1/19/1981,null,null,null,null,06079,06
240941,Corral De Quati,Civil,Santa Barbara County,California,Zaca Creek,385,34.7135947,-120.1557055,None,1/19/1981,null,null,null,null,06083,06
233721,Corral De Tierra,Civil,San Mateo County,California,Montara Mountain,107,37.5163291,-122.472199,None,1/19/1981,null,null,null,null,06081,06
233722,Corral De Tierra,Civil,San Mateo County,California,Half Moon Bay,163,37.4896625,-122.4296973,None,1/19/1981,null,null,null,null,06081,06
233723,Corte De Madera Del Presidio,Civil,Marin County,California,San Rafael,46,37.9088144,-122.5074742,None,1/19/1981,null,null,null,null,06041,06
221598,Corte Madera De Novato,Civil,Marin County,California,Petaluma,166,38.1299199,-122.6730414,None,1/19/1981,null,null,null,null,06041,06
221603,Cortina Indian Rancheria,Civil,Colusa County,California,Salt Canyon,400,39.0182964,-122.2904112,None,1/19/1981,0780R,D2,null,null,06011,06
270613,Cosmit Reservation (historical),Civil,San Diego County,California,Julian,1218,33.0186572,-116.6230755,None,1/19/1981,null,null,null,null,06073,06
221612,Cosumnes,Civil,Sacramento County,California,Sloughhouse,37,38.4112998,-121.2066138,None,1/19/1981,null,null,null,null,06067,06
221617,Cotate,Civil,Sonoma County,California,Cotati,37,38.3376923,-122.6849869,None,1/19/1981,null,null,null,null,06097,06
1935064,Coulterville Division,Civil,Mariposa County,California,Buckhorn Peak,895,37.6912257,-120.1163144,None,9/26/2001,90600,Z5,null,null,06043,06
1935065,Covelo Division,Civil,Mendocino County,California,Covelo East,521,39.7584748,-123.1499912,None,9/26/2001,90610,Z5,null,null,06045,06
1985199,Coyote Valley Reservation,Civil,Mendocino County,California,Redwood Valley,211,39.2541828,-123.2089172,None,2/25/2003,0825R,D2,null,null,06045,06
1935066,Crescent City Division,Civil,Del Norte County,California,Crescent City OE W,0,41.8216195,-124.2577699,None,9/26/2001,90620,Z5,null,null,06015,06
856567,Crescent Mining District,Civil,Clark County,Nevada,Crescent Peak,1388,35.4852655,-115.1574846,None,3/1/1991,null,null,null,null,32003,32
270700,Cuca,Civil,San Diego County,California,Boucher Hill,827,33.2842027,-116.8914144,None,1/19/1981,null,null,null,null,06073,06
270701,Cucamonga,Civil,San Bernardino County,California,Mount Baldy,539,34.142231,-117.6294984,None,1/19/1981,null,null,null,null,06071,06
241185,Cuyama,Civil,Santa Barbara County,California,Taylor Canyon,553,35.0408091,-119.9395825,None,1/19/1981,null,null,null,null,06083,06
1935067,Cuyama Division,Civil,Santa Barbara County,California,Hurricane Deck,732,34.7887026,-119.7884017,None,9/26/2001,90630,Z5,null,null,06083,06
270728,Cuyamaca,Civil,San Diego County,California,Cuyamaca Peak,1448,32.9461592,-116.5761299,None,1/19/1981,null,null,null,null,06073,06
1935068,Davis Division,Civil,Yolo County,California,Davis,9,38.5553918,-121.702273,None,9/26/2001,90640,Z5,null,null,06113,06
1935069,Death Valley Division,Civil,Inyo County,California,Devils Golf Course,-84,36.2907604,-116.8322852,None,9/26/2001,90650,Z5,null,null,06027,06
1682074,Del Norte County,Civil,Del Norte County,California,Canthook Mountain,551,41.7449424,-123.9578014,None,4/26/1996,99015,H1,null,null,06015,06
222230,Del Paso,Civil,Sacramento County,California,Rio Linda,17,38.6710143,-121.4249537,None,1/19/1981,null,null,null,null,06067,06
1935186,Delano-McFarland Division,Civil,Kern County,California,McFarland,121,35.6833569,-119.1970061,None,9/26/2001,90655,Z5,null,null,06029,06
1935071,Desert Hot Springs Division,Civil,Riverside County,California,Desert Hot Springs,264,33.9305878,-116.5075929,None,9/26/2001,90670,Z5,null,null,06065,06
1935072,Diablo Range Division,Civil,Santa Clara County,California,Mount Sizer,814,37.2420885,-121.5200965,None,9/26/2001,90680,Z5,null,null,06085,06
1935073,Dinuba Division,Civil,Tulare County,California,Traver,93,36.4947956,-119.4321473,None,9/26/2001,90690,Z5,null,null,06107,06
1935074,Dixon Division,Civil,Solano County,California,Dixon,14,38.4238864,-121.8019174,None,9/26/2001,90700,Z5,null,null,06095,06
1935075,Donner Division,Civil,Nevada County,California,Independence Lake,2534,39.3922597,-120.3659374,None,9/26/2001,90710,Z5,null,null,06057,06
1935076,Dos Palos Division,Civil,Merced County,California,Delta Ranch,34,37.0365909,-120.6492252,None,9/26/2001,90720,Z5,null,null,06047,06
1935077,Downey-Norwalk Division,Civil,Los Angeles County,California,Whittier,26,33.9027191,-118.1090729,None,9/26/2001,90730,Z5,null,null,06037,06
2804908,Downtown-Northeast Neighborhoods-Treasure Island Division,Civil,San Francisco County,California,San Francisco North,0,37.8046409,-122.3752885,None,11/5/2019,90734,Z5,null,null,06075,06
222593,Drexler Tract,Civil,San Joaquin County,California,Holt,-1,37.9018695,-121.4427262,None,1/19/1981,null,null,null,null,06077,06
222639,Dry Creek Rancheria,Civil,Sonoma County,California,Jimtown,135,38.7021997,-122.8572677,None,1/19/1981,0955R,D1,null,null,06097,06
1935078,Dunsmuir Division,Civil,Siskiyou County,California,Dunsmuir,1564,41.2261335,-122.3271924,None,9/26/2001,90740,Z5,null,null,06093,06
1935079,Durham Division,Civil,Butte County,California,Nelson,39,39.6025296,-121.834724,None,9/26/2001,90750,Z5,null,null,06007,06
1935080,Earlimart Division,Civil,Tulare County,California,Delano West,76,35.8551256,-119.3173477,None,9/26/2001,90760,Z5,null,null,06107,06
1935081,East Colusa Division,Civil,Colusa County,California,Meridian,16,39.1847073,-121.977905,None,9/26/2001,90770,Z5,null,null,06011,06
1935082,East Contra Costa Division,Civil,Contra Costa County,California,Brentwood,10,37.948116,-121.6526571,None,9/26/2001,90780,Z5,null,null,06013,06
1935083,East Imperial Division,Civil,Imperial County,California,East of Acolita,243,33.095206,-115.0466286,None,9/26/2001,90790,Z5,null,null,06025,06
1935084,East Kern Division,Civil,Kern County,California,California City North,748,35.2069133,-117.9051708,None,9/26/2001,90800,Z5,null,null,06029,06
1935085,East San Gabriel Valley Division,Civil,Los Angeles County,California,San Dimas,254,34.0636583,-117.8600465,None,9/26/2001,90810,Z5,null,null,06037,06
1935086,East Shasta Division,Civil,Shasta County,California,Cassel,974,40.9030831,-121.5357733,None,9/26/2001,90820,Z5,null,null,06089,06
1935087,East Sierra Division,Civil,Sierra County,California,Sierraville,2022,39.5839922,-120.2732653,None,9/26/2001,90830,Z5,null,null,06091,06
2378254,East Sonora-Phoenix Lake Division,Civil,Tuolumne County,California,Standard,684,37.9572558,-120.3137748,None,2/11/2008,90835,Z5,null,null,06109,06
1935088,East Tehama Division,Civil,Tehama County,California,Panther Spring,816,40.19765,-121.8034288,None,9/26/2001,90840,Z5,null,null,06103,06
1935089,East Yolo Division,Civil,Yolo County,California,Sacramento West,4,38.6138086,-121.5784348,None,9/26/2001,90850,Z5,null,null,06113,06
1935167,East Yuba-Beale AFB Division,Civil,Yuba County,California,Browns Valley,38,39.1391115,-121.3995532,None,9/26/2001,90855,Z5,null,null,06115,06
233833,Eight Square Leagues On Stanislaus River,Civil,Stanislaus County,California,Escalon,46,37.8104828,-120.9229904,None,1/19/1981,null,null,null,null,06099,06
223016,El Alisal,Civil,Monterey County,California,Natividad,38,36.6727378,-121.5835546,None,1/19/1981,null,null,null,null,06053,06
223017,El Alisal,Civil,Monterey County,California,Natividad,35,36.6599604,-121.5513312,None,1/19/1981,null,null,null,null,06053,06
271023,El Cajon,Civil,San Diego County,California,El Cajon,251,32.8297723,-116.9453046,None,1/19/1981,null,null,null,null,06073,06
1935090,El Centro Division,Civil,Imperial County,California,El Centro,-9,32.7809822,-115.6010504,None,9/26/2001,90860,Z5,null,null,06025,06
223028,El Chamisal,Civil,Monterey County,California,Spreckels,159,36.6044044,-121.7263365,None,1/19/1981,null,null,null,null,06053,06
241886,El Chorro,Civil,San Luis Obispo County,California,San Luis Obispo,127,35.3355298,-120.7107285,None,1/19/1981,null,null,null,null,06079,06
241887,El Conejo,Civil,Ventura County,California,Newbury Park,229,34.1897273,-118.8839849,None,1/19/1981,null,null,null,null,06111,06
253882,El Corte de Madera,Civil,San Mateo County,California,Mindego Hill,244,37.3577186,-122.2074658,None,1/19/1981,null,null,null,null,06081,06
